Commerce_collect.Buyer,Getting.Source,Getting_scenario.Source
Cause_to_be_wet.Agent,Transitive_action.Agent,Objective_influence.Influencing_entity
Commerce_goods-transfer.Exchangers,Transfer.Transferors,Transfer_scenario.Transferors
Cause_change_of_consistency.Manner,Transitive_action.Manner,Event.Manner,Objective_influence.Manner
Container_focused_removing.Cause,Transitive_action.Cause,Objective_influence.Influencing_situation
Dispersal.Result,Placing.Result,Cause_motion.Result,Transitive_action.Result
Commerce_sell.Place,Giving.Place,Intentionally_act.Place,Lose_possession.Place
Visit_host_departure.Mode_of_transportation,Visiting_scenario_departing.Mode_of_transportation,Departing.Mode_of_transportation
Preference.Explanation,Desiring.Reason,Experiencer_focus.Reason
Event_in_history.Time,Socially_significant_history_scenario.Time,History_scenario.Time
Scouring.Ground,Scrutinizing_for.Ground,Scrutiny.Ground
Arrest.Manner,Intentionally_affect.Manner,Intentionally_act.Manner,Transitive_action.Manner
Setting_out.Cotheme,Quitting_a_place.Co_participant,Travel.Co_participant,Departing.Cotheme,Intentional_traversing.Cotheme,Self_motion.Cotheme,Self_motion.Cotheme
Scouring.Instrument,Scrutinizing_for.Instrument,Scrutiny.Instrument
Quitting_a_place.Place,Departing.Place,Intentional_traversing.Place,Self_motion.Place,Eventive_affecting.Place,Traversing.Area,Self_motion.Place,Traversing.Area,Traversing.Place,Intentionally_act.Place,Motion.Place
Invading.Place,Attack.Place,Invasion_scenario.Place,Intentionally_affect.Place
Releasing.Purpose,Intentionally_affect.Purpose,Intentionally_act.Purpose
Expectation.Manner,Awareness.Manner,Mental_activity.Manner
Part_ordered_segments.Whole,Part_whole.Whole,Part_piece.Substance
Relational_political_locales.Name,Political_locales.Name,Locale_by_ownership.Name
Create_physical_artwork.Manner,Intentionally_create.Manner,Creating.Manner,Intentionally_act.Manner
Visiting.Agent,Being_located.Theme,Intentionally_act.Agent,Visiting_scenario_stay.Agent,Visitor_scenario.Agent,State.Entity,Visiting_scenario.Agent
Planting.Outcome,Agriculture.Outcome,Attempt_obtain_food_scenario.Outcome
Sign_agreement.Time,Text_creation.Time,Intentionally_create.Time
Revenge.Punishment,Rewards_and_punishments.Means,Rewards_and_punishments.Response_action,Intentionally_affect.Means,Intentionally_affect.Event
Visitor_departure.Means,Departing.Means,Visiting_scenario_departing.Means,Traversing.Means,Departing.Means
Operate_vehicle.Place,Operating_a_system.Place,Using.Place
Birth.Place,Event.Place,Change_of_state_scenario.Place
Departing.Theme,Eventive_affecting.Entity,Traversing.Theme,Motion.Theme
Reshaping.Time,Damaging.Time,Transitive_action.Time
Cause_change_of_consistency.Undergoer,Transitive_action.Patient,Objective_influence.Dependent_entity
Releasing_from_custody.Authorities,Releasing.Agent,Intentionally_affect.Agent
Activity_ongoing.Place,Activity.Place,Process_continue.Place,Process.Place,Process.Place
Reshaping.Undergoer,Damaging.Patient,Transitive_action.Patient
Cotheme.Theme,Self_motion.Self_mover,Intentionally_act.Agent,Motion.Theme
Building.Time,Intentionally_create.Time,Creating.Time,Intentionally_act.Time
Quitting_a_place.Re_encoding,Intentional_traversing.Re_encoding,Traversing.Re_encoding
Abusing.Type,Committing_crime.Crime,Crime_scenario.Crime,Misdeed.Misdeed
Eventive_affecting.Time,Event.Time,Change_of_state_scenario.Time
Arranging.Purpose,Intentionally_affect.Purpose,Intentionally_act.Purpose
Process_resume.Reason,Event.Reason,Change_of_state_scenario.Reason
Setting_out.Frequency,Quitting_a_place.Frequency,Travel.Frequency,Departing.Frequency,Intentional_traversing.Frequency
Preserving.Manner,Processing_materials.Manner,Intentionally_affect.Manner
Arrest.Place,Criminal_process.Place,Intentionally_affect.Place,Intentionally_act.Place,Transitive_action.Place
Bail_decision.Accused,Arraignment.Defendant,Criminal_process.Defendant
Tasting.Place,Trying_out.Place,Research.Place
Renting.Lessor,Commerce_buy.Seller,Getting.Source
Cause_to_be_included.Cause,Transitive_action.Cause,Objective_influence.Influencing_situation
Supply.Means,Giving.Means,Intentionally_act.Means
Execute_plan.Manner,Intentionally_act.Manner,Event.Manner
Quitting_a_place.Distance,Departing.Distance,Intentional_traversing.Distance,Self_motion.Distance,Traversing.Distance,Self_motion.Distance,Traversing.Distance,Motion.Distance
Kidnapping.Manner,Committing_crime.Manner,Getting.Manner,Misdeed.Manner,Event.Manner
Jury_deliberation.Jury,Trial.Jury,Criminal_process.Jury
Partiality.Degree,Social_interaction_evaluation.Degree,Social_behavior_evaluation.Degree
Enforcing.Purpose,Execute_plan.Purpose,Intentionally_act.Purpose
Departing.Place,Eventive_affecting.Place,Traversing.Area,Event.Place,Motion.Area
Shooting_scenario.Means,Attempt_distant_interaction_scenario.Means,Attempting_scenario.Means
Dodging.Purpose,Avoiding.Purpose,Intentionally_act.Purpose
Aiming.Purpose,Manipulation.Purpose,Intentionally_affect.Purpose
Theft.Purpose,Committing_crime.Purpose,Taking.Purpose,Misdeed.Purpose,Getting.Purpose,Intentionally_affect.Purpose
Kidnapping.Purpose,Committing_crime.Purpose,Getting.Purpose,Misdeed.Purpose,Getting_scenario.Purpose
Intercepting.Manner,Intentionally_act.Manner,Event.Manner
Manipulate_into_doing.Place,Intentionally_affect.Place,Intentionally_act.Place,Transitive_action.Place
Cause_change.Manner,Transitive_action.Manner,Event.Manner,Objective_influence.Manner
Extradition.Manner,Intentionally_affect.Manner,Intentionally_act.Manner,Transitive_action.Manner
Communication.Place,Cause_to_perceive.Place,Intentionally_affect.Place
Removing.Time,Transitive_action.Time,Event.Time,Objective_influence.Time
Commerce_sell.Purpose,Giving.Purpose,Giving_scenario.Purpose,Intentionally_act.Purpose,Lose_possession.Purpose
Change_of_consistency.Place,Event.Place,Change_of_state_scenario.Place
Firing.Employee,Employer's_scenario.Employee,Employment_end.Employee,Intentionally_affect.Patient,Employment_scenario.Employee,Transitive_action.Patient
Fear.Experiencer,Emotions_by_possibility.Experiencer,Emotions_by_stimulus.Experiencer
Tasting.Purpose,Trying_out.Purpose,Research.Purpose
Prison.Part,Locale_by_use.Constituent_parts,Locale.Constituent_parts
Coming_to_believe.Place,Event.Place,Change_of_state_scenario.Place
Ingest_substance.Place,Intentionally_act.Place,Event.Place
Change_event_duration.Manner,Cause_change.Manner,Transitive_action.Manner
Summarizing.Time,Communication.Time,Cause_to_perceive.Time
Choosing.Place,Deciding.Place,Intentionally_act.Place,Event.Place
Corporal_punishment.Instrument,Cause_harm.Instrument,Rewards_and_punishments.Instrument,Cause_bodily_experience.Instrument,Intentionally_affect.Instrument
Aesthetics.Degree,Desirability.Degree,Gradable_attributes.Degree,Gradable_attributes.Degree
Scouring.Manner,Scrutinizing_for.Manner,Scrutiny.Manner
Prison.Name,Locale_by_use.Name,Locale.Name
Social_interaction_evaluation.Degree,Social_behavior_evaluation.Degree,Gradable_attributes.Degree
Text_creation.Place,Intentionally_create.Place,Creating.Place,Intentionally_act.Place
Birth.Time,Event.Time,Change_of_state_scenario.Time
Expectation.Evidence,Awareness.Evidence,Mental_activity.Evidence
Activity_ongoing.Time,Process_continue.Time,Process.Time
Activity_resume.Place,Activity.Place,Process_resume.Place,Process.Place,Event.Place,Process.Place
Location_of_light.Figure,Measurable_attributes.Entity,Attributes.Entity,Gradable_attributes.Entity
Time_vector.Landmark_event,Trajector-Landmark.Landmark,Relation.Entity2
Trying_out.Evaluator,Research.Researcher,Scrutiny.Cognizer,Scrutiny.Instrument
Fastener.Fastener,Artifact.Artifact,Entity.Entity
Seeking_to_achieve.Means,Working_on.Means,Attempt.Means
Speed.Time,Measurable_attributes.Time,Gradable_attributes.Time
Renting.Manner,Commerce_buy.Manner,Getting.Manner
Gathering_up.Time,Intentionally_affect.Time,Intentionally_act.Time,Transitive_action.Time
Process_start.Time,Event.Time,Process.Time,Change_of_state_scenario.Time
Escaping.Distance,Departing.Distance,Traversing.Distance
Fleeing.Distance,Self_motion.Distance,Motion.Distance
Quitting_a_place.Containing_event,Departing.Journey,Intentional_traversing.Containing_event,Traversing.Containing_event,Traversing.Containing_event
Be_in_control.Dependent_variable,Control.Dependent_variable,Objective_influence.Dependent_variable
Cause_to_end.Process,Transitive_action.Patient,Objective_influence.Dependent_entity
Fleeing.Manner,Self_motion.Manner,Intentionally_act.Manner,Motion.Manner
Cutting.Means,Intentionally_affect.Means,Intentionally_act.Means,Transitive_action.Means
Fleeing.Result,Self_motion.Result,Motion.Result
Fleeing.Self_mover,Self_motion.Self_mover,Intentionally_act.Agent,Motion.Theme
Duplication.Means,Intentionally_create.Means,Creating.Means,Intentionally_act.Means
Cause_change_of_phase.Manner,Transitive_action.Manner,Event.Manner,Objective_influence.Manner
Visit_host_departure.Manner,Visiting_scenario_departing.Manner,Departing.Manner
Being_operational.Artifact,Capability.Entity,Gradable_attributes.Entity
Ammunition.Name,Artifact.Name,Entity.Name
Use_firearm.Agent,Using.Agent,Intentionally_affect.Agent
Using.Purpose,Intentionally_affect.Purpose,Intentionally_act.Purpose
Arrest.Charges,Criminal_process.Charges,Crime_scenario.Charge
Setting_out.Direction,Quitting_a_place.Direction,Intentional_traversing.Direction
Commerce_goods-transfer.Money,Commercial_transaction.Money,Commerce_scenario.Money
Sign_agreement.Means,Text_creation.Means,Intentionally_create.Means
Unemployment_rate.Group,Measurable_attributes.Circumstances,Gradable_attributes.Circumstances
Arranging.Manner,Intentionally_affect.Manner,Intentionally_act.Manner,Transitive_action.Manner
Performers.Context_of_acquaintance,People_by_vocation.Context_of_acquaintance,People.Context_of_acquaintance
Preserving.Purpose,Processing_materials.Purpose,Intentionally_affect.Purpose
Reassuring.Experiencer,Communication.Addressee,Cause_to_perceive.Perceiver
Using.Place,Intentionally_affect.Place,Intentionally_act.Place,Transitive_action.Place
Notification_of_charges.Accused,Arraignment.Defendant,Criminal_process.Defendant
Punctual_perception.Phenomenon,Perception_experience.Phenomenon,Perception.Sought_entity
Departing.Goal,Traversing.Goal,Motion.Goal
Touring.Means,Perception_active.Means,Intentionally_act.Means
Waking_up.Time,Event.Time,Change_of_state_scenario.Time
Achieving_first.Purpose,Intentionally_create.Purpose,Intentionally_act.Purpose
Enforcing.Manner,Execute_plan.Manner,Intentionally_act.Manner
Silencing.Means,Intentionally_affect.Means,Intentionally_act.Means,Transitive_action.Means
Visit_host_arrival.Time,Visiting_scenario_arrival.Time,Arriving.Time
Seeking_to_achieve.Agent,Working_on.Agent,Attempt.Agent
Sufficiency.Item,Position_on_a_scale.Item,Gradable_attributes.Entity
Speed.Attribute,Measurable_attributes.Attribute,Attributes.Attribute,Gradable_attributes.Attribute
Working_on.Goal,Attempt.Goal,Attempting_scenario.Goal
Stinginess.Judge,Social_interaction_evaluation.Judge,Social_behavior_evaluation.Judge
Duplication.Place,Intentionally_create.Place,Creating.Place,Intentionally_act.Place
Part_orientational.Part,Part_whole.Part,Part_piece.Piece
Damaging.Manner,Transitive_action.Manner,Event.Manner,Objective_influence.Manner
Cooking_creation.Produced_food,Intentionally_create.Created_entity,Creating.Created_entity
Operate_vehicle.Purpose,Operating_a_system.Purpose,Using.Purpose
Intentional_traversing.Speed,Self_motion.Speed,Traversing.Speed,Motion.Speed,Motion.Speed
Passing_off.Manner,Intentionally_act.Manner,Event.Manner
Rope_manipulation.Place,Manipulate_into_shape.Place,Intentionally_affect.Place
Closure.Containing_object,Intentionally_affect.Patient,Transitive_action.Patient
Ingestion.Ingestor,Ingest_substance.Ingestor,Manipulation.Agent,Intentionally_act.Agent,Intentionally_affect.Agent
Cause_fluidic_motion.Means,Cause_motion.Means,Transitive_action.Means
Soaking.Agent,Intentionally_affect.Agent,Intentionally_act.Agent,Transitive_action.Agent
Diversity.Group,Similarity.Entities,Gradable_attributes.Entity,Reciprocality.Protagonists
Intentionally_act.Time,Event.Time,Change_of_state_scenario.Time
Predicament.Situation,State_of_entity.State,State.State
Exchange_currency.Means,Cause_change.Means,Transitive_action.Means
Arrest.Time,Criminal_process.Time,Intentionally_affect.Time,Intentionally_act.Time,Transitive_action.Time
Releasing_from_custody.Reason,Releasing.Reason,Intentionally_affect.Reason
Quarreling.Arguers,Discussion.Interlocutors,Chatting.Interlocutors,Reciprocality.Protagonists
Setting_out.Result,Quitting_a_place.Result,Travel.Result,Self_motion.Result,Self_motion.Result
Fining.Manner,Rewards_and_punishments.Manner,Intentionally_affect.Manner
Observable_body_parts.Descriptor,Shaped_part.Part_Prop,Part_whole.Part_Prop
Change_resistance.Depictive,Cause_change_of_strength.Depictive,Transitive_action.Depictive
Commerce_sell.Reason,Giving.Reason,Lose_possession.Reason
Transitive_action.Event,Event.Event,Change_of_state_scenario.Event
Activity_paused_state.Time,Activity.Time,Process_stopped_state.Time,Process.Time
Tasting.Manner,Trying_out.Manner,Research.Manner
Emotions_success_or_failure.Expressor,Emotions_by_stimulus.Expressor,Emotions.Expressor
Abusing.Manner,Committing_crime.Manner,Misdeed.Manner
Processing_materials.Purpose,Intentionally_affect.Purpose,Intentionally_act.Purpose
Immobilization.Manner,Intentionally_affect.Manner,Intentionally_act.Manner,Transitive_action.Manner
Visiting_scenario_arrival.Path,Arriving.Path,Traversing.Path
Amassing.Source,Getting.Source,Getting_scenario.Source
Waking_up.Place,Event.Place,Sleep_wake_cycle.Place,Change_of_state_scenario.Place
Partiality.Decision_maker,Social_interaction_evaluation.Evaluee,Social_behavior_evaluation.Individual
Emotions_by_possibility.State,Emotions_by_stimulus.State,Emotions.State
Corroding_caused.Place,Transitive_action.Place,Event.Place,Objective_influence.Place
Performers.Ethnicity,People_by_vocation.Ethnicity,People.Ethnicity
Using.Means,Intentionally_affect.Means,Intentionally_act.Means,Transitive_action.Means
Commerce_buy.Reason,Getting.Reason,Event.Reason,Getting_scenario.Reason
Achieving_first.Cognizer,Intentionally_create.Creator,Creating.Creator,Intentionally_act.Agent
Others_situation_as_stimulus.Degree,Emotions_by_stimulus.Degree,Emotions.Degree
Cause_proliferation_in_number.Set,Cause_change_of_position_on_a_scale.Item,Transitive_action.Patient
Tasting.Means,Trying_out.Means,Research.Means
Arranging.Means,Intentionally_affect.Means,Intentionally_act.Means,Transitive_action.Means
Imposing_obligation.Place,Transitive_action.Place,Event.Place,Objective_influence.Place
Examination.Time,Intentionally_act.Time,Event.Time
Killing.Cause,Transitive_action.Cause,Objective_influence.Influencing_situation
Roadways.Part,Locale_by_use.Constituent_parts,Locale.Constituent_parts
Manufacturing.Product,Intentionally_create.Created_entity,Creating.Created_entity
Others_situation_as_stimulus.Situation,Emotions_by_stimulus.Topic,Emotions.Topic
Killing.Place,Transitive_action.Place,Event.Place,Objective_influence.Place
Communication_noise.Time,Communication.Time,Cause_to_perceive.Time
Impact.Result,Cause_impact.Result,Transitive_action.Result
Cause_to_make_noise.Manner,Transitive_action.Manner,Event.Manner,Objective_influence.Manner
Post_receiving.Donor,Receiving_scenario.Donor,Getting_scenario.Source
Forging.Time,Duplication.Time,Intentionally_create.Time
Reparation.Wrongdoer,Intentionally_affect.Agent,Intentionally_act.Agent,Transitive_action.Agent
Commerce_goods-transfer.Time,Transfer.Time,Eventive_affecting.Time
Foreign_or_domestic_country.Constituent_parts,Political_locales.Constituent_parts,Locale_by_ownership.Constituent_parts
Lose_possession.Place,Eventive_affecting.Place,Event.Place
Piracy.Manner,Committing_crime.Manner,Intentionally_act.Manner,Misdeed.Manner,Event.Manner
Hunting_success_or_failure.Frequency,Hunting_scenario.Frequency,Attempt_obtain_food_scenario.Frequency
Shaped_part.Part,Part_whole.Part,Part_piece.Piece
Judicial_body.Judges,Institutions.Members,Organization.Members
Political_locales.Descriptor,Locale_by_ownership.Descriptor,Locale.Descriptor
Pardon.Authority,Clemency.Executive_authority,Intentionally_act.Agent
Travel.Traveler,Self_motion.Self_mover,Intentionally_act.Agent,Motion.Theme
Cause_change_of_position_on_a_scale.Place,Transitive_action.Place,Event.Place,Objective_influence.Place
Container_focused_removing.Place,Transitive_action.Place,Event.Place,Objective_influence.Place
Foreign_or_domestic_country.Relative_location,Political_locales.Relative_location,Locale_by_ownership.Relative_location
Assistance.Place,Intentionally_act.Place,Event.Place
Surrendering_possession.Surrenderer,Giving.Donor,Giving_scenario.Donor,Intentionally_act.Agent,Lose_possession.Donor
Cutting.Agent,Intentionally_affect.Agent,Intentionally_act.Agent,Transitive_action.Agent
Misdeed.Time,Event.Time,Change_of_state_scenario.Time
Cotheme.Place,Self_motion.Place,Intentionally_act.Place,Motion.Place
Attack.Time,Intentionally_affect.Time,Intentionally_act.Time,Transitive_action.Time
Abusing.Time,Committing_crime.Time,Misdeed.Time
Text_creation.Manner,Intentionally_create.Manner,Creating.Manner,Intentionally_act.Manner
Communication_manner.Means,Communication.Means,Cause_to_perceive.Means
Cause_to_be_sharp.Manner,Transitive_action.Manner,Event.Manner,Objective_influence.Manner
Execution.Place,Killing.Place,Rewards_and_punishments.Place,Transitive_action.Place,Intentionally_affect.Place
Institutions.Members,Organization.Members,Aggregate.Individuals
Cause_change_of_position_on_a_scale.Cause,Transitive_action.Cause,Objective_influence.Influencing_situation
Capacity.Cause,Capability.Cause,Possibility.Cause
Becoming_a_member.Frequency,Intentionally_act.Frequency,Event.Frequency
Sign_agreement.Manner,Text_creation.Manner,Intentionally_create.Manner
Causation.Cause,Causation_scenario.Cause,Eventive_affecting.Event,Event.Event
Just_found_out.Degree,Emotions_by_stimulus.Degree,Emotions.Degree
Attack.Purpose,Intentionally_affect.Purpose,Intentionally_act.Purpose
Hostile_encounter.Place,Intentionally_act.Place,Event.Place
Replacing.Purpose,Intentionally_affect.Purpose,Intentionally_act.Purpose
Hospitality.Behavior,Social_interaction_evaluation.Behavior,Social_behavior_evaluation.Behavior
Expectation.Phenomenon,Awareness.Content,Mental_activity.Content
Trial.Judge,Criminal_process.Judge,Crime_scenario.Authorities
Cause_bodily_experience.Manner,Transitive_action.Manner,Event.Manner,Objective_influence.Manner
Cause_harm.Means,Cause_bodily_experience.Means,Transitive_action.Means,Transitive_action.Means
Pardon.Place,Clemency.Place,Intentionally_act.Place
Arranging.Theme,Intentionally_affect.Patient,Transitive_action.Patient
Smuggling.Perpetrator,Bringing.Agent,Committing_crime.Perpetrator,Crime_scenario.Perpetrator,Misdeed.Wrongdoer
Text.Text,Artifact.Artifact,Entity.Entity
Just_found_out.Expressor,Emotions_by_stimulus.Expressor,Emotions.Expressor
Unemployment_rate.Employment,Measurable_attributes.Attribute,Attributes.Attribute,Gradable_attributes.Attribute
Cause_to_be_sharp.Place,Transitive_action.Place,Event.Place,Objective_influence.Place
Receiving.Purpose_of_donor,Getting.Purpose,Receiving_scenario.Purpose,Getting_scenario.Purpose,Getting_scenario.Purpose
Adjusting.Agent,Intentionally_affect.Agent,Intentionally_act.Agent,Transitive_action.Agent
Hiring.Manner,Intentionally_affect.Manner,Intentionally_act.Manner,Transitive_action.Manner
Rashness.Action,Social_behavior_evaluation.Behavior,Gradable_attributes.Entity
Building.Agent,Intentionally_create.Creator,Creating.Creator,Intentionally_act.Agent
Travel.Result,Self_motion.Result,Motion.Result
Sign_agreement.Signatory,Text_creation.Author,Intentionally_create.Creator
Setting_fire.Time,Transitive_action.Time,Event.Time,Objective_influence.Time
Besieging.Manner,Attack.Manner,Intentionally_affect.Manner
Translating.Place,Intentionally_create.Place,Creating.Place,Intentionally_act.Place
Front_for.Time,Intentionally_act.Time,Event.Time
Cutting.Purpose,Intentionally_affect.Purpose,Intentionally_act.Purpose
Intercepting.Time,Intentionally_act.Time,Event.Time
Soaking.Time,Intentionally_affect.Time,Intentionally_act.Time,Transitive_action.Time
Achieving_first.Field,Intentionally_create.Depictive,Creating.Depictive
Emotions_success_or_failure.Parameter,Emotions_by_stimulus.Parameter,Emotions.Parameter
Planting.Time,Agriculture.Time,Attempt_obtain_food_scenario.Time
Visitor_departure.Path,Departing.Path,Visiting_scenario_departing.Path,Traversing.Path,Departing.Path
Cause_to_be_dry.Manner,Transitive_action.Manner,Event.Manner,Objective_influence.Manner
Hunting.Degree,Hunting_scenario.Degree,Attempt_obtain_food_scenario.Degree
Documents.Right,Text.Use,Artifact.Use
Fleeing.Direction,Self_motion.Direction,Motion.Direction
Assistance.Time,Intentionally_act.Time,Event.Time
Cause_to_move_in_place.Agent,Transitive_action.Agent,Objective_influence.Influencing_entity
Process_end.Reason,Event.Reason,Change_of_state_scenario.Reason
Food.Food,Physical_entity.Entity,Entity.Entity
Hiding_objects.Hidden_object,Intentionally_affect.Patient,Transitive_action.Patient
Reshaping.Means,Damaging.Means,Transitive_action.Means
Annoyance.State,Emotions_by_stimulus.State,Emotions.State
Imposing_obligation.Responsible_party,Transitive_action.Patient,Objective_influence.Dependent_entity
Relational_political_locales.Relative_location,Political_locales.Relative_location,Locale_by_ownership.Relative_location
Evading.Purpose,Avoiding.Purpose,Intentionally_act.Purpose
Planting.Frequency,Agriculture.Frequency,Attempt_obtain_food_scenario.Frequency
Misdeed.Place,Event.Place,Change_of_state_scenario.Place
Pardon.Manner,Clemency.Manner,Intentionally_act.Manner
Noise_makers.Noise_maker,Artifact.Artifact,Entity.Entity
Commerce_buy.Purpose,Getting.Purpose,Getting_scenario.Purpose
Bail_decision.Manner,Arraignment.Manner,Intentionally_act.Manner,Process.Manner,Event.Manner
Intentionally_affect.Agent,Intentionally_act.Agent,Transitive_action.Agent,Objective_influence.Influencing_entity
Adjusting.Place,Intentionally_affect.Place,Intentionally_act.Place,Transitive_action.Place
Emptying.Means,Container_focused_removing.Means,Transitive_action.Means
Endangering.Valued_entity,Transitive_action.Patient,Objective_influence.Dependent_entity
Cooking_creation.Purpose,Intentionally_create.Purpose,Intentionally_act.Purpose
Visit_host_departure.Place,Visiting_scenario_departing.Place,Departing.Place
Gathering_up.Means,Intentionally_affect.Means,Intentionally_act.Means,Transitive_action.Means
Quarreling.Means,Discussion.Means,Chatting.Means
Cotheme.Purpose,Self_motion.Purpose,Intentionally_act.Purpose,Motion.Purpose
Cause_to_fragment.Manner,Transitive_action.Manner,Event.Manner,Objective_influence.Manner
Cotheme.Result,Self_motion.Result,Motion.Result
Arraignment.Charges,Criminal_process.Charges,Crime_scenario.Charge
Destroying.Manner,Transitive_action.Manner,Event.Manner,Objective_influence.Manner
Emotions_of_mental_activity.Degree,Emotions_by_stimulus.Degree,Emotions.Degree
Halt.Depictive,Activity_stop.Depictive,Motion.Depictive,Process_stop.Depictive
Vehicle.Vehicle,Artifact.Artifact,Entity.Entity
Diversity.Degree,Similarity.Degree,Gradable_attributes.Degree
Translating.Purpose,Intentionally_create.Purpose,Intentionally_act.Purpose
Visitor_arrival.Time,Arriving.Time,Visiting_scenario_arrival.Time,Eventive_affecting.Time,Traversing.Time,Arriving.Time
Age.Attribute,Measurable_attributes.Attribute,Attributes.Attribute,Gradable_attributes.Attribute
Intentional_traversing.Time,Self_motion.Time,Traversing.Time,Intentionally_act.Time,Motion.Time,Motion.Time
Activity_start.Manner,Activity.Manner,Process_start.Manner,Process.Manner,Event.Manner,Process.Manner
Filling.Result,Container_focused_placing.Result,Transitive_action.Result
Summarizing.Manner,Communication.Manner,Cause_to_perceive.Manner
Strictness.Judge,Social_interaction_evaluation.Judge,Social_behavior_evaluation.Judge
Apply_heat.Time,Activity.Time,Intentionally_affect.Time,Process.Time,Intentionally_act.Time,Transitive_action.Time
Cause_to_rot.Undergoer,Transitive_action.Patient,Objective_influence.Dependent_entity
Placing.Depictive,Cause_motion.Depictive,Transitive_action.Depictive,Transitive_action.Depictive
Being_up_to_it.Activity,Capability.Event,Possibility.Possible_event
Money.Money,Artifact.Artifact,Entity.Entity
Touring.Ground,Perception_active.State,Perception.Phenomenon
Exchange_currency.Time,Cause_change.Time,Transitive_action.Time
Creating.Created_entity,Transitive_action.Patient,Objective_influence.Dependent_entity
Rejuvenation.Place,Transitive_action.Place,Event.Place,Objective_influence.Place
Render_nonfunctional.Cause,Transitive_action.Cause,Objective_influence.Influencing_situation
Practice.Time,Intentionally_act.Time,Event.Time
Response.Trigger,Eventive_affecting.Event,Event.Event
Planting.Means,Agriculture.Means,Attempt_obtain_food_scenario.Means
Duplication.Creator,Intentionally_create.Creator,Creating.Creator,Intentionally_act.Agent
Into.Trajector,Containment_relation_IS.Trajector,Trajector-Landmark.Trajector
Grinding.Undergoer,Transitive_action.Patient,Objective_influence.Dependent_entity
Commerce_buy.Place,Getting.Place,Event.Place
Achieving_first.Time,Intentionally_create.Time,Creating.Time,Intentionally_act.Time
Others_situation_as_stimulus.Other,Emotions_by_stimulus.Stimulus,Emotions.Stimulus
Visiting_scenario_departing.Manner,Departing.Manner,Eventive_affecting.Manner,Traversing.Manner
Processing_materials.Manner,Intentionally_affect.Manner,Intentionally_act.Manner,Transitive_action.Manner
Death.Place,Ceasing_to_be.Place,Event.Place
Taking.Time,Getting.Time,Intentionally_affect.Time,Event.Time,Intentionally_act.Time,Transitive_action.Time
Stinginess.Resource_controller,Social_interaction_evaluation.Evaluee,Social_behavior_evaluation.Individual
Escaping.Manner,Departing.Manner,Eventive_affecting.Manner,Traversing.Manner
Rejuvenation.Agent,Transitive_action.Agent,Objective_influence.Influencing_entity
Grooming.Purpose,Intentionally_affect.Purpose,Intentionally_act.Purpose
Shooting_scenario.Place,Attempt_distant_interaction_scenario.Place,Attempting_scenario.Place
Aesthetics.Entity,Desirability.Evaluee,Gradable_attributes.Entity,Gradable_attributes.Entity
Examination.Manner,Intentionally_act.Manner,Event.Manner
Shoot_projectiles.Depictive,Cause_motion.Depictive,Transitive_action.Depictive
Giving.Theme,Giving_scenario.Theme,Lose_possession.Theme,Lose_possession_scenario.Theme,Eventive_affecting.Entity,Lose_possession_scenario.Theme
Immobilization.Time,Intentionally_affect.Time,Intentionally_act.Time,Transitive_action.Time
Intentional_traversing.Goal,Self_motion.Goal,Traversing.Goal,Motion.Goal,Motion.Goal
Cause_to_amalgamate.Place,Intentionally_affect.Place,Intentionally_act.Place,Transitive_action.Place
Cause_bodily_experience.Agent,Transitive_action.Agent,Objective_influence.Influencing_entity
Escaping.Means,Departing.Means,Traversing.Means
Endangering.Manner,Transitive_action.Manner,Event.Manner,Objective_influence.Manner
Imposing_obligation.Situation,Transitive_action.Cause,Objective_influence.Influencing_situation
Location_of_light.Degree,Measurable_attributes.Degree,Gradable_attributes.Degree
Cause_change_of_consistency.Cause,Transitive_action.Cause,Objective_influence.Influencing_situation
Cause_to_end.Manner,Transitive_action.Manner,Event.Manner,Objective_influence.Manner
Manipulate_into_shape.Time,Intentionally_affect.Time,Intentionally_act.Time,Transitive_action.Time
Response.Manner,Eventive_affecting.Manner,Event.Manner
Rashness.Degree,Social_behavior_evaluation.Degree,Gradable_attributes.Degree
Grasp.Manner,Awareness.Manner,Mental_activity.Manner
Hunting_success_or_failure.Place,Hunting_scenario.Place,Attempt_obtain_food_scenario.Place
Self_motion.Place,Intentionally_act.Place,Motion.Place,Event.Place
Visitor_arrival.Manner,Arriving.Manner,Visiting_scenario_arrival.Manner,Eventive_affecting.Manner,Traversing.Manner,Arriving.Manner
Cause_motion.Theme,Transitive_action.Patient,Objective_influence.Dependent_entity
Theft.Means,Committing_crime.Means,Taking.Means,Misdeed.Means,Getting.Means,Intentionally_affect.Means
Intentionally_affect.Manner,Intentionally_act.Manner,Transitive_action.Manner,Event.Manner,Event.Manner,Objective_influence.Manner
Taking.Means,Getting.Means,Intentionally_affect.Means,Intentionally_act.Means,Transitive_action.Means
Manipulate_into_shape.Place,Intentionally_affect.Place,Intentionally_act.Place,Transitive_action.Place
Surviving.Means,Success_or_failure.Means,Attempting_scenario.Means
Rope_manipulation.Reason,Manipulate_into_shape.Reason,Intentionally_affect.Reason
Exchange_currency.Money,Cause_change.Entity,Transitive_action.Patient
Visit_host_stay.Purpose,Visiting_scenario_stay.Purpose,Visitor_and_host.Purpose,Visiting_scenario.Purpose,Visiting_scenario.Purpose
